epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,4683.25,1.09328,0.95837,1.5372,0.6306,0.68709,0.69128,0.35049,1.60575,1.33191,2.06835,0.000406,0.000406,0.000406
182,4708.72,1.05664,0.94729,1.5239,0.6709,0.64799,0.69445,0.34822,1.64378,1.32166,2.09541,0.0004027,0.0004027,0.0004027
183,4734.45,1.0633,0.93877,1.51597,0.68526,0.67448,0.71715,0.36269,1.62373,1.34396,2.07713,0.0003994,0.0003994,0.0003994
184,4759.85,1.0803,0.94749,1.53627,0.65199,0.69101,0.69812,0.35043,1.63199,1.34564,2.08713,0.0003961,0.0003961,0.0003961
185,4785.29,1.04726,0.90756,1.50166,0.69046,0.66873,0.71786,0.36067,1.64462,1.30004,2.0996,0.0003928,0.0003928,0.0003928
186,4810.79,1.06711,0.92599,1.51454,0.66348,0.6836,0.70235,0.35722,1.6468,1.32804,2.10971,0.0003895,0.0003895,0.0003895
187,4836.43,1.06059,0.93617,1.5179,0.68243,0.65171,0.7057,0.36011,1.65052,1.32822,2.10943,0.0003862,0.0003862,0.0003862
188,4861.96,1.04814,0.9238,1.50597,0.66739,0.69798,0.72181,0.36605,1.61827,1.28978,2.07324,0.0003829,0.0003829,0.0003829
189,4887.31,1.05386,0.93454,1.50759,0.69702,0.67071,0.71736,0.35988,1.63379,1.30332,2.09915,0.0003796,0.0003796,0.0003796
190,4912.8,1.06699,0.92769,1.51959,0.68261,0.67217,0.70788,0.35845,1.64428,1.32116,2.09089,0.0003763,0.0003763,0.0003763
191,4938.46,1.0467,0.91241,1.49717,0.69541,0.67639,0.71436,0.35884,1.6318,1.32763,2.0783,0.000373,0.000373,0.000373
192,4964.05,1.04935,0.91196,1.50564,0.67322,0.66299,0.70372,0.35024,1.68393,1.37197,2.12015,0.0003697,0.0003697,0.0003697
193,4989.53,1.03274,0.91107,1.49611,0.68553,0.65897,0.69297,0.35394,1.65784,1.32304,2.13199,0.0003664,0.0003664,0.0003664
194,5015.05,1.03973,0.91272,1.50964,0.66315,0.67366,0.70385,0.35396,1.63171,1.31415,2.10157,0.0003631,0.0003631,0.0003631
195,5040.43,1.04591,0.92915,1.5149,0.72942,0.63061,0.70846,0.36194,1.64165,1.30769,2.11288,0.0003598,0.0003598,0.0003598
196,5065.93,1.04121,0.91355,1.49765,0.64968,0.68656,0.7081,0.35778,1.66211,1.32911,2.1373,0.0003565,0.0003565,0.0003565
197,5091.59,1.03161,0.89579,1.49897,0.66588,0.69221,0.71208,0.35526,1.66158,1.33583,2.12513,0.0003532,0.0003532,0.0003532
198,5117.33,1.0322,0.89153,1.4863,0.67161,0.66674,0.70448,0.35105,1.67342,1.34894,2.13521,0.0003499,0.0003499,0.0003499
199,5142.93,1.00898,0.86478,1.47419,0.69344,0.67695,0.71695,0.36172,1.63693,1.31385,2.10283,0.0003466,0.0003466,0.0003466
200,5168.66,1.02067,0.88426,1.48833,0.68284,0.66328,0.70007,0.34978,1.68567,1.33716,2.15364,0.0003433,0.0003433,0.0003433
201,5194.16,1.01594,0.87823,1.47136,0.6878,0.65961,0.70184,0.34995,1.68926,1.36428,2.16611,0.00034,0.00034,0.00034
202,5219.64,1.03608,0.89751,1.49342,0.7142,0.67138,0.72129,0.36076,1.6624,1.31527,2.12488,0.0003367,0.0003367,0.0003367
203,5244.98,1.01416,0.87743,1.47856,0.67932,0.67822,0.69821,0.35117,1.66968,1.35047,2.13675,0.0003334,0.0003334,0.0003334
204,5270.39,1.00243,0.87796,1.47208,0.66464,0.68711,0.70203,0.34796,1.67311,1.33942,2.15206,0.0003301,0.0003301,0.0003301
205,5295.82,0.99942,0.87204,1.45509,0.68636,0.63246,0.691,0.34347,1.69267,1.35634,2.18074,0.0003268,0.0003268,0.0003268
206,5321.39,1.00677,0.87329,1.47653,0.68256,0.6658,0.6989,0.35556,1.65171,1.35482,2.13424,0.0003235,0.0003235,0.0003235
207,5346.75,0.99086,0.85726,1.45709,0.659,0.68973,0.71057,0.35412,1.66573,1.33753,2.15178,0.0003202,0.0003202,0.0003202
208,5372.21,0.99826,0.84199,1.45859,0.64225,0.67945,0.68885,0.3471,1.68884,1.34281,2.18546,0.0003169,0.0003169,0.0003169
209,5397.69,0.98576,0.85692,1.45219,0.68295,0.66455,0.70054,0.35209,1.69781,1.29127,2.1952,0.0003136,0.0003136,0.0003136
210,5423.37,0.99156,0.84941,1.45342,0.66805,0.66275,0.68662,0.34557,1.71125,1.33822,2.21007,0.0003103,0.0003103,0.0003103
211,5448.82,0.99947,0.85758,1.46441,0.68633,0.63848,0.69714,0.34756,1.6758,1.35303,2.15916,0.000307,0.000307,0.000307
212,5474.33,0.98874,0.85372,1.45312,0.65424,0.67824,0.69781,0.34808,1.70823,1.3602,2.18042,0.0003037,0.0003037,0.0003037
213,5499.92,0.98206,0.84107,1.44288,0.68678,0.66407,0.70223,0.35247,1.69853,1.3514,2.18468,0.0003004,0.0003004,0.0003004
214,5525.36,0.97022,0.84016,1.4409,0.66292,0.6667,0.70139,0.35081,1.69302,1.36126,2.16408,0.0002971,0.0002971,0.0002971
215,5550.85,0.97619,0.84827,1.45101,0.69222,0.64871,0.69065,0.35009,1.69389,1.37326,2.19843,0.0002938,0.0002938,0.0002938
216,5576.2,0.96687,0.84331,1.44699,0.65869,0.67436,0.69382,0.349,1.71269,1.36979,2.22789,0.0002905,0.0002905,0.0002905
217,5601.74,0.97235,0.83666,1.43989,0.68534,0.6684,0.70154,0.35264,1.70432,1.36761,2.20527,0.0002872,0.0002872,0.0002872
218,5627.23,0.97131,0.8284,1.44254,0.69208,0.66135,0.69128,0.34289,1.70441,1.34504,2.20931,0.0002839,0.0002839,0.0002839
219,5652.69,0.95155,0.81937,1.42783,0.65306,0.69114,0.7001,0.34839,1.68889,1.36018,2.1975,0.0002806,0.0002806,0.0002806
220,5678.61,0.9513,0.82234,1.4261,0.62656,0.69655,0.69879,0.34751,1.69856,1.33521,2.21424,0.0002773,0.0002773,0.0002773
221,5704.21,0.94861,0.81709,1.41177,0.67628,0.67765,0.69615,0.35058,1.68898,1.35452,2.19004,0.000274,0.000274,0.000274
222,5729.67,0.94535,0.81286,1.42015,0.68107,0.65422,0.68921,0.33971,1.70734,1.36686,2.22874,0.0002707,0.0002707,0.0002707
223,5755.32,0.95081,0.81034,1.41469,0.6508,0.66591,0.6852,0.34779,1.68894,1.33857,2.21499,0.0002674,0.0002674,0.0002674
224,5780.87,0.95804,0.82244,1.4269,0.65184,0.66503,0.68121,0.34392,1.68497,1.37707,2.20134,0.0002641,0.0002641,0.0002641
225,5807.03,0.94534,0.81082,1.41394,0.65599,0.66679,0.68744,0.34656,1.68486,1.3865,2.20607,0.0002608,0.0002608,0.0002608
226,5832.55,0.93766,0.80786,1.40522,0.66547,0.65964,0.68803,0.34708,1.68598,1.39729,2.21225,0.0002575,0.0002575,0.0002575
227,5858.17,0.92883,0.79453,1.40005,0.70488,0.64718,0.69226,0.34638,1.69993,1.39171,2.21994,0.0002542,0.0002542,0.0002542
228,5883.88,0.93116,0.78929,1.39603,0.65573,0.67021,0.68472,0.34351,1.71064,1.37963,2.23618,0.0002509,0.0002509,0.0002509
229,5909.46,0.93609,0.79801,1.4095,0.66019,0.681,0.69263,0.35023,1.70228,1.36163,2.22668,0.0002476,0.0002476,0.0002476
230,5934.94,0.91616,0.78253,1.38968,0.67316,0.67417,0.69636,0.35134,1.68966,1.35434,2.20452,0.0002443,0.0002443,0.0002443
231,5960.42,0.9173,0.77455,1.39972,0.67624,0.66275,0.6754,0.34259,1.71181,1.35696,2.23987,0.000241,0.000241,0.000241
232,5985.87,0.93272,0.80139,1.40117,0.67525,0.66926,0.68474,0.34783,1.69705,1.3575,2.23131,0.0002377,0.0002377,0.0002377
233,6011.28,0.92695,0.79174,1.39383,0.67763,0.65845,0.68578,0.34898,1.70464,1.35947,2.23477,0.0002344,0.0002344,0.0002344
